"ID"	"Collection_year"	"Genus"	"Open_nomenclature"	"Species"	"Dataset"	"SV_ratio"	"K_kurt"	"H_mean"	"H_skew"	"K_tip_kurt"	"H_tip_kurt"	"k2_tip_skew"	"k1_tip_skew"	"br_length_mean"	"br_rate_mean"	"b_angle_mean"	"b_angle_var$x.t"	"br_length_var$x.t"	"br_rate_var$x.t"	"br_spacing_v1_mean$x.t"	"br_spacing_v1_var$x.t"	"br_spacing_v2_mean$x.t"	"br_spacing_v2_var$x.t"	"d_avg_var$x.t"	"da_avg_mean$x.t"	"da_mean$x.t"	"da_var$x.t"	"db_mean$x.t"	"db_var$x.t"	"dc_mean$x.t"	"dc_var$x.t"	"FD$x.t"	"H_tip_mean$x.t"	"H_tip_skew$x.t"	"H_tip_var$x.t"	"H_var$x.t"	"H_kurt$x.t"	"K_mean$x.t"	"K_skew$x.t"	"K_tip_mean$x.t"	"K_tip_skew$x.t"	"K_tip_var$x.t"	"K_var$x.t"	"k1_kurt$x.t"	"k1_mean$x.t"	"k1_skew$x.t"	"k1_tip_kurt$x.t"	"k1_tip_mean$x.t"	"k1_tip_var$x.t"	"k1_var$x.t"	"k2_kurt$x.t"	"k2_mean$x.t"	"k2_skew$x.t"	"k2_tip_kurt$x.t"	"k2_tip_mean$x.t"	"k2_tip_var$x.t"	"k2_var$x.t"	"S$x.t"
"18Oki02"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	3.188489061	7.0066374	0.915381825	0.195510821	6.754565175	2.972547393	-0.405443623	0.485330005	0.988056589	0.817412635	1.163538087	1.97404651979304	2.62427056024339	2.98293965032981	1.67164373801575	1.94954060680647	1.20105535440021	1.25428458314823	1.68129445030418	2.18077432325378	2.28967962568262	1.74255918044705	2.46994153713351	2.0481986310469	2.46994153713351	1.69592303732975	-2.0481986310469	-1.67164373801575	0.084784857149159	-0.292021389082961	-0.327561490075168	-1.53434547839741	1.82787997146209	-1.35419029119403	0.359411050655674	-0.477900535691309	-0.436929934194168	-0.512775873815053	-0.36352034712513	-0.906134125372923	-0.761607981722387	-1.07185807450225	-0.76219111878445	-0.25684646731159	-0.327561490075168	-1.94855746602972	0.22198658770862	0.674489750196082	-1.52970902020736	0.0508319147368236	-0.399955641095474	-0.36352034712513	2.37581755416394
"18Oki03"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	7.514923154	6.999029193	1.761825942	0.24477698	6.411224053	2.955281164	-0.392485549	0.287162515	0.918572331	0.762822301	1.421337818	0.393279534253748	0.154649809557212	0.21872502735379	2.46994153713351	-1.86491193373083	1.44432118724339	-1.45562100400265	-0.941211293218167	0.132914277976253	-0.146171701718561	-0.619667896113417	0.292021389082961	-1.67164373801575	0.153025230720712	-0.60554711289413	-0.25684646731159	0.327561490075168	-0.856191448532455	-0.591696181440478	-0.856191448532455	-1.51288142258559	0.632550796424065	0.187394478615095	0.660536442517042	-0.265333250934299	-0.632550796424065	-0.906134125372923	-1.54800280313833	-0.551806284538574	-1.90452910131195	-1.54800280313833	-0.399955641095474	-0.632550796424065	-0.906134125372923	-1.75424377888434	0.856191448532455	1.27388915415147	-1.6973897941559	0.674489750196082	-0.674489750196082	-0.856191448532455	-0.543078441327431
"18Oki04"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	5.850567126	7.346429313	1.405496262	0.301774053	7.197094838	3.047645504	-0.35114131	0.580024558	0.80200971	0.658531451	1.272239988	1.23823948299353	0.18887311050664	0.123002633254587	0.674489750196082	0.985029428723515	0.327561490075168	0.550705659840315	0.0292214836797438	0.137152890895932	0.650005371222218	0.437324637294517	0.762191118784449	0.551806284538574	0.717650238259779	0.595074623577786	0.36352034712513	-1.07185807450225	0.856191448532455	-0.551806284538574	-0.591696181440478	-1.09594953127507	1.27388915415147	-0.551806284538574	0.129695720468289	-0.121518198394025	-0.591696181440478	-0.591696181440478	-0.674489750196082	-0.591696181440478	-0.818288128538101	0.153025230720712	-0.906134125372923	-0.512775873815053	-0.591696181440478	-1.18721487779484	0.436929934194168	1.07185807450225	-0.60358476391308	0.399955641095474	-0.551806284538574	-0.551806284538574	0.446112565790654
"18Oki05"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	6.433059831	7.895004065	1.659269738	0.161348318	7.064102625	3.134401143	-0.540012353	0.534265822	0.777113599	0.587944155	1.415123955	0.306043007407619	0.464123279633895	0.0211410837989736	-0.632550796424065	0.651112106940511	0.399955641095474	0.0154446581683417	0.00352489195911517	-1.97597113182732	-0.429369311939505	0.958583295112951	-0.327561490075168	0.674489750196082	-0.551806284538574	0.920080044234041	0.25684646731159	-0.0169374873298715	0.0169374873298716	-0.632550796424065	-0.551806284538574	-0.00705144343979361	0.187394478615095	-1.82787997146209	0.412367193783428	-0.962929331517036	-0.551806284538574	-0.399955641095474	-0.0169374873298715	-0.36352034712513	-0.183644040341002	0.187394478615095	-0.512775873815053	-0.591696181440478	-0.474511589931084	-0.0991690010018624	0.551806284538574	0.153025230720712	0.223109191007937	0.632550796424065	-0.512775873815053	-0.399955641095474	-0.998924954235078
"18Oki06"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	4.358604804	7.683561543	1.169343718	0.293583364	7.237589785	3.069471731	-0.334950636	0.507863842	0.855917511	0.711880831	1.194299403	0.846716659788494	0.660750040461573	1.02787459939307	0.808298233997379	1.756461491667	0.632550796424065	0.677043818797876	1.4671753037708	1.72555080493514	1.70312144677222	1.383813189546	1.44432118724339	1.01352217269844	1.54800280313833	1.09053066239575	-1.67164373801575	-1.44432118724339	0.717650238259779	-0.327561490075168	-0.25684646731159	-0.471811824420083	1.20105535440021	0.292021389082961	0.142199459195538	0.613453758714705	-0.327561490075168	-0.25684646731159	-0.958446141010785	-0.512775873815053	-0.478200612227568	-1.20105535440021	-0.674489750196082	-0.327561490075168	-0.25684646731159	-0.834675241519904	0.25684646731159	0.808298233997379	-0.88816412364464	0.084784857149159	-0.436929934194168	-0.292021389082961	1.62290465666571
"18Oki07"	2018	"Acropora"	"aff."	"cytherea"	"Training"	6.695645392	7.59425737	1.904310648	0.373509655	6.385574514	2.8686007	-0.361625172	0.492764455	0.786137556	0.662269588	1.391719873	0.177927330787105	-0.341135278768197	-0.0560161443400186	0.25684646731159	-0.295810138556762	-0.25684646731159	-0.898957915996492	0.796424347179559	-0.198415228538553	-0.0496622525706276	0.822116107300046	-0.292021389082961	0.762191118784449	-1.35419029119403	1.07031843990224	-0.632550796424065	-0.084784857149159	0.808298233997379	-1.13409009800807	-0.808298233997379	-1.39438028314268	1.07185807450225	0.118835850403299	0.831635195853605	-0.703904280078822	-1.07185807450225	-0.856191448532455	-1.67164373801575	-0.399955641095474	-0.611246069925383	-1.44432118724339	-1.07185807450225	-1.35419029119403	-0.808298233997379	-0.733153235090994	1.13409009800807	1.35419029119403	-0.231098557061221	1.07185807450225	-0.958446141010785	-0.808298233997379	0.317686882760004
"18Oki08"	2018	"Acropora"	"aff."	"cytherea"	"Training"	6.985711508	7.26711434	1.794943757	0.330057411	6.851393697	2.993135849	-0.465514253	0.61649857	0.762286151	0.624785492	1.375106269	-0.354702815493732	-0.306999077571727	-0.206144164421889	0.36352034712513	0.508288051402954	0.436929934194168	1.06301012213756	0.0408212506596435	-0.284115169611308	-0.339127235326712	0.0449130409567897	-0.25684646731159	0.292021389082961	-0.717650238259779	0.558421840627751	-0.22198658770862	-0.474511589931084	0.906134125372923	-1.01352217269844	-0.674489750196082	-1.81336188274549	1.44432118724339	-1.01352217269844	0.315338464117791	-3.05715387801123	-1.13409009800807	-0.674489750196082	-1.27388915415147	-0.436929934194168	-0.757677351187309	0.327561490075168	-1.27388915415147	-1.07185807450225	-0.76219111878445	-1.28450566997824	0.906134125372923	1.20105535440021	0.213503019864673	0.906134125372923	-0.906134125372923	-0.632550796424065	-0.123689434095449
"18Oki09"	2018	"Acropora"	"aff."	"cytherea"	"Training"	4.307752249	8.095343625	1.225310462	0.345492609	8.013640837	3.189015847	-0.359716122	0.73348784	0.838828709	0.672011675	1.259729453	1.14656622439709	1.39361432914977	1.00996919572372	-0.808298233997379	-0.129374901960606	-0.436929934194168	0.605214255714639	0.194732967273384	0.444048444856532	0.893307030363737	1.06480498566466	0.632550796424065	1.20105535440021	-0.399955641095474	1.28308625385565	0.674489750196082	-0.22198658770862	2.0481986310469	-0.906134125372923	-1.13409009800807	-0.0378405569489944	0.808298233997379	0.632550796424065	0.824765724054578	0.94871287931979	-0.856191448532455	-1.20105535440021	0.292021389082961	-1.44432118724339	0.542616628778245	1.07185807450225	-1.01352217269844	-0.76219111878445	-1.01352217269844	-0.271530342539051	0.958446141010784	0.762191118784449	0.392298917771408	0.958446141010784	-1.07185807450225	-1.20105535440021	0.475362453450981
"18Oki10"	2018	"Acropora"	"aff."	"cytherea"	"Training"	4.15946605	7.878146049	1.140164922	0.279814722	7.465640045	3.04826652	-0.235646214	0.599103936	0.852610621	0.689604037	1.176835635	1.24707219761118	0.805590331489332	0.700380259116437	-1.13409009800807	-1.49384770495651	-1.13409009800807	-0.781150817140964	1.66504257571873	1.65315551805992	1.31924658090172	1.441294909969	0.327561490075168	1.35419029119403	-1.27388915415147	1.52728819180325	0.591696181440478	0.0508319147368236	2.46994153713351	-1.82787997146209	-2.0481986310469	-0.262247692108543	0.856191448532455	1.54800280313833	1.45369000844654	2.34177085431978	-2.0481986310469	-1.82787997146209	-0.512775873815053	-2.0481986310469	-0.514422506707292	-0.0508319147368236	-1.67164373801575	-1.82787997146209	-2.0481986310469	-0.263538747620716	1.54800280313833	0.591696181440478	0.073546523651989	1.67164373801575	-2.0481986310469	-2.0481986310469	0.960909410342736
"18Oki11"	2018	"Acropora"	"aff."	"cytherea"	"Training"	3.292598722	7.94789941	1.150936656	0.147518334	7.848283802	3.140118747	-0.511118609	0.653203355	0.882306656	0.68782039	1.151118096	2.8730962749903	1.03478105278681	-0.124029452410246	-1.54800280313833	-0.685404647069904	-0.22198658770862	2.11410080766883	1.81956654212024	1.89318887000213	1.94434299026518	1.67758995786679	1.54800280313833	2.46994153713351	0.856191448532455	2.64440745541321	-2.46994153713351	-1.20105535440021	1.07185807450225	-2.46994153713351	-1.82787997146209	-0.40916713277804	2.0481986310469	0.0169374873298716	1.00586282969585	2.11629005188266	-2.46994153713351	-2.46994153713351	-0.084784857149159	-2.46994153713351	0.154646036626632	-0.436929934194168	-2.46994153713351	-2.46994153713351	-1.54800280313833	0.225184806090324	1.67164373801575	-0.22198658770862	0.902595604257167	1.44432118724339	-2.46994153713351	-1.54800280313833	2.33739127101686
"18Oki12"	2018	"Acropora"	"aff."	"cytherea"	"Training"	7.166445342	8.038566383	1.737599405	0.351632851	6.687551857	3.022086206	-0.414646958	0.59553478	0.768212773	0.632735681	1.426375895	-0.785868435883054	-0.348955477291813	-0.301946124610049	0.474511589931084	0.217763835258838	0.0508319147368236	-0.0772367632821121	-0.914452231826429	-0.777417886828682	-0.884051628492148	-0.835783761500365	-0.906134125372923	-0.399955641095474	-1.44432118724339	0.116522771039832	0.512775873815053	0.906134125372923	0.958446141010784	-0.76219111878445	-0.958446141010785	0.0209645787064106	0.399955641095474	0.856191448532455	0.715866430599021	-1.02345467083503	-0.717650238259779	-0.76219111878445	-0.118835850403299	-0.717650238259779	0.187099776658816	-0.084784857149159	-0.292021389082961	-0.856191448532455	-0.717650238259779	-0.580458073227069	1.07185807450225	0.856191448532455	-0.12985380754597	1.35419029119403	-0.717650238259779	-1.07185807450225	-0.434249498171858
"18Oki13"	2018	"Acropora"	"aff."	"bifurcata"	"Training"	7.991407063	6.690578068	1.926804736	0.257994712	5.321706026	2.824031486	-0.46976259	0.296563338	0.724281359	0.609290043	1.41567034	-0.790280978591539	-1.74087534840496	-1.236548442836	0.0169374873298716	-1.06478523000123	-0.591696181440478	-0.816455370965933	-0.240117865431853	-0.801534100032578	-0.657480150169493	-0.896091889301328	-1.54800280313833	-0.717650238259779	-1.67164373801575	0.136918503447519	-0.436929934194168	0.958446141010784	-1.20105535440021	-1.54800280313833	-1.67164373801575	-2.37633210520323	1.54800280313833	-0.327561490075168	1.88330265519624	-1.25956494894083	-1.67164373801575	-1.67164373801575	-2.0481986310469	-1.01352217269844	-1.90318848310366	-2.0481986310469	-0.632550796424065	-1.54800280313833	-1.67164373801575	-1.43334242139241	2.0481986310469	1.54800280313833	-1.0436990414984	1.82787997146209	-1.54800280313833	-1.67164373801575	-0.898944344633414
"18Oki14"	2018	"Acropora"	"aff."	"bifurcata"	"Training"	7.820302447	9.385855927	1.708291334	0.074097333	8.82586286	3.339778769	-0.604935507	0.592916376	0.713483461	0.596587619	1.295378765	0.199019032760921	-1.30042681746165	-0.82122873153562	-0.399955641095474	-0.196078562582058	-0.674489750196082	-0.471659263735426	-0.177191488525239	-0.33132154590919	-0.603299394404081	-0.478682145835403	-0.551806284538574	-0.808298233997379	-0.36352034712513	-1.21746360140197	-0.118835850403299	0.551806284538574	-0.25684646731159	0.906134125372923	1.35419029119403	0.911342970716563	-1.01352217269844	0.674489750196082	-1.05094927143883	0.902978337362983	1.13409009800807	1.27388915415147	0.906134125372923	1.44432118724339	0.735443327347198	0.632550796424065	1.27388915415147	1.13409009800807	1.27388915415147	0.705702904414821	-1.13409009800807	-0.808298233997379	0.479108338545143	-0.856191448532455	0.906134125372923	1.35419029119403	-0.704406126446236
"18Oki15"	2018	"Acropora"	"aff."	"bifurcata"	"Training"	6.29377368	9.913979012	1.226880679	0.075221215	8.384095652	3.322039473	-0.648358138	0.526497126	0.77328278	0.616097914	1.388113053	0.735971909548434	-0.0601987701821876	-0.583736696354411	0.551806284538574	1.22258035124404	0.551806284538574	0.467650865704263	0.528959741187037	-1.03108408115658	0.534578876622817	-0.0956709433739519	0.906134125372923	-0.0508319147368236	0.958446141010784	-0.175607573650138	1.07185807450225	-0.958446141010785	-0.436929934194168	2.0481986310469	1.27388915415147	2.00153038867249	-1.67164373801575	-0.0169374873298715	-2.36952288894024	0.034426720843456	1.82787997146209	1.35419029119403	1.35419029119403	0.958446141010784	1.79866519370828	-0.399955641095474	1.13409009800807	2.0481986310469	1.35419029119403	1.67128805859804	-1.44432118724339	-2.0481986310469	0.426829097343523	-2.0481986310469	2.0481986310469	1.27388915415147	-0.612248487168627
"18Oki16"	2018	"Acropora"	"aff."	"bifurcata"	"Training"	4.691369625	8.726497837	1.315325951	0.166853373	8.058311246	3.166987256	-0.458676645	0.533227967	0.765905327	0.62106275	1.274732737	1.39747465292643	0.250707879738603	-0.0365232364506628	0.22198658770862	1.28526363553431	0.512775873815053	0.0640059276002706	1.6278370026271	0.698981972976777	1.17387779175637	1.10447673047033	1.35419029119403	1.44432118724339	1.67164373801575	1.36543942736727	0.0169374873298716	-0.674489750196082	0.22198658770862	1.54800280313833	0.808298233997379	0.412459071629199	-0.717650238259779	-0.25684646731159	-1.73744949614332	0.390454810286658	1.35419029119403	0.856191448532455	0.327561490075168	0.856191448532455	0.779934725057951	-0.76219111878445	0.856191448532455	1.54800280313833	1.07185807450225	0.180678155246317	-0.958446141010785	-0.0508319147368236	-0.482065706890236	-1.67164373801575	1.01352217269844	0.717650238259779	0.698414864741115
"18Oki17"	2018	"Acropora"	"aff."	"bifurcata"	"Training"	7.813767534	10.29862766	1.919063211	0.123820176	8.81471842	3.462232255	-0.734597685	0.648930323	0.845703104	0.700615246	1.310525019	0.0816884541144622	0.469484739332176	0.836178378393104	0.512775873815053	-0.259483863169222	-0.118835850403299	-0.20508080198545	-0.273872318531789	-0.107687197901452	-0.587959205260229	0.150572749944551	-0.591696181440478	-0.591696181440478	-0.906134125372923	-1.29295868596777	1.82787997146209	0.808298233997379	-0.632550796424065	1.67164373801575	1.44432118724339	1.95629573530797	-0.906134125372923	0.808298233997379	-0.909798364816471	-0.0418996708666716	1.67164373801575	1.44432118724339	1.44432118724339	1.35419029119403	1.82667276434057	0.808298233997379	1.67164373801575	1.67164373801575	1.67164373801575	1.85989396989125	-0.856191448532455	-1.67164373801575	1.13354004051286	-1.07185807450225	1.67164373801575	1.44432118724339	-1.84871495110136
"18Oki18"	2018	"Acropora"	"aff."	"bifurcata"	"Training"	8.614115032	8.593486562	1.969744984	0.076353066	7.661038138	3.230750234	-0.61062987	0.535419437	0.751296032	0.614277673	1.377448652	-0.203909050934983	-0.942793638187085	-0.567124175953256	0.187394478615095	-1.17820702651115	-0.36352034712513	-1.19530826232133	-1.0894583282399	-0.725145035385326	-1.14665879160488	-1.04612855072217	-1.13409009800807	-1.13409009800807	-0.808298233997379	-1.55874131421449	-0.36352034712513	1.35419029119403	-0.551806284538574	0.551806284538574	1.01352217269844	0.347744128355389	-0.551806284538574	-0.187394478615095	0.0046698093512065	-0.484044121645495	0.591696181440478	1.13409009800807	0.153025230720712	1.20105535440021	0.110367034285007	0.551806284538574	1.20105535440021	0.551806284538574	0.958446141010784	0.279017325181623	-0.632550796424065	-0.25684646731159	0.21897304829891	-0.292021389082961	0.632550796424065	0.808298233997379	-0.619576036585819
"18Oki19"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	7.351440611	7.984650585	1.69829739	0.230213763	6.994645349	3.114848827	-0.465370779	0.339631923	0.826142485	0.698417059	1.460300386	-0.3093788679415	-0.0470267769415083	0.261680275537958	1.44432118724339	1.73097054951935	1.67164373801575	0.849639078656125	-1.25204429283132	-0.0567855957939449	-0.349796482831096	-0.996823360922674	0.399955641095474	-0.292021389082961	0.512775873815053	-0.180822013146909	-0.512775873815053	-0.632550796424065	-1.01352217269844	-0.22198658770862	-0.474511589931084	0.0314465953913736	0.25684646731159	1.27388915415147	0.0871379433328449	0.274385209011302	-0.22198658770862	-0.36352034712513	-0.25684646731159	-0.25684646731159	-0.456505057649404	-0.674489750196082	-0.327561490075168	-0.36352034712513	-0.512775873815053	-0.438603301666111	0.512775873815053	0.36352034712513	-1.04783621297235	0.25684646731159	-0.22198658770862	-0.474511589931084	-0.0845421912632935
"18Oki20"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	5.633177666	7.805049885	1.286404911	0.268732345	7.438803316	3.141012396	-0.497517969	0.577226476	0.813737704	0.638459614	1.347962627	1.57018323029124	1.25495554760994	0.618551983933804	0.436929934194168	1.10323806489396	0.187394478615095	0.563855993129831	0.208834014471144	1.21274042119435	0.654401384024433	0.285075766252387	1.13409009800807	0.474511589931084	1.13409009800807	0.432808451021015	0.436929934194168	-1.54800280313833	0.399955641095474	-0.36352034712513	-0.399955641095474	-0.481675616090675	1.13409009800807	-0.856191448532455	0.229961090076185	-0.229079936675783	-0.36352034712513	-0.436929934194168	-0.0508319147368236	-0.632550796424065	0.36115912505671	0.084784857149159	-0.958446141010785	-0.292021389082961	-0.292021389082961	-0.427765411082554	0.36352034712513	0.25684646731159	0.0305818025213907	0.22198658770862	-0.36352034712513	-0.436929934194168	0.186226712031566
"18Oki21"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	7.941100646	7.529100963	1.799980478	0.180019558	6.91026114	3.03956181	-0.453080135	0.404736598	0.801629016	0.675730462	1.497110363	-1.00146365551219	-0.177293568503318	0.101236152427016	1.35419029119403	0.400063149565652	0.958446141010784	0.30006147353968	-1.4489357045484	-0.297631150113337	-0.667547954343521	-1.33927999026288	0.0508319147368236	-0.474511589931084	0.632550796424065	-0.433562693499587	0.118835850403299	-0.512775873815053	-0.399955641095474	-0.25684646731159	-0.36352034712513	-0.497650012628709	0.474511589931084	0.399955641095474	0.145746345201285	-0.12178106775665	-0.25684646731159	-0.292021389082961	-1.01352217269844	-0.153025230720712	-1.19458265967265	0.118835850403299	-0.36352034712513	-0.436929934194168	-0.436929934194168	-0.904353552768953	0.474511589931084	0.474511589931084	-1.23111655199962	0.327561490075168	-0.187394478615095	-0.25684646731159	-0.800607193411352
"18Oki22"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	4.592880969	8.150406068	1.116479953	0.220742384	7.584314909	3.151020988	-0.426273088	0.550452942	0.808387864	0.677113535	1.13535431	0.800415758684015	1.19403332473649	1.59633814911971	0.0508319147368236	1.45807603101197	0.22198658770862	-0.315495034328843	0.0230116287821602	0.295746880934053	0.951695018351742	1.45121085608671	1.20105535440021	0.591696181440478	1.20105535440021	0.651094340702899	-0.551806284538574	-1.82787997146209	0.551806284538574	-0.436929934194168	-0.187394478615095	-0.112096273904283	0.591696181440478	0.906134125372923	0.0404221112102303	0.666879766355432	-0.474511589931084	-0.187394478615095	-0.474511589931084	-0.474511589931084	-0.413587984815442	-0.551806284538574	-1.20105535440021	-0.399955641095474	-0.22198658770862	-0.399889892515495	0.187394478615095	0.292021389082961	-0.0606063691015342	0.118835850403299	-0.474511589931084	-0.187394478615095	1.38165975860797
"18Oki23"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	4.46480687	7.357353092	1.001318199	0.10358888	7.40705455	3.114965784	-0.516949599	0.542379237	0.801091093	0.646560511	1.350668154	0.625509948065047	0.752996469901175	0.323635124523828	1.13409009800807	2.78586364703132	1.54800280313833	2.11010819604484	0.255799129560507	0.450571761793887	1.51553457550035	0.964514240667742	1.82787997146209	1.07185807450225	2.0481986310469	1.23088363242757	-1.07185807450225	-2.46994153713351	-0.118835850403299	-0.512775873815053	-0.22198658770862	-1.07875660172198	0.717650238259779	-1.27388915415147	0.0377723899339355	-0.51501173989604	-0.512775873815053	-0.327561490075168	-0.292021389082961	-0.76219111878445	-1.38415980673966	0.36352034712513	-1.44432118724339	-0.474511589931084	-0.36352034712513	-1.38852095581568	0.153025230720712	0.22198658770862	-0.519858970197916	0.153025230720712	-0.327561490075168	-0.153025230720712	0.73615181471263
"18Oki24"	2018	"Acropora"	"aff."	"hyacinthus"	"Training"	4.363998325	8.826918747	1.061847052	0.110193768	8.508110114	3.512024275	-0.687610356	0.713735431	0.720778332	0.592351642	1.31509867	-0.184966561971696	-0.933611903263251	-1.05675345500045	-0.0169374873298715	-0.132768135913803	0.084784857149159	-0.640812758808541	0.356285869914199	0.145193606843435	1.25915610338915	0.905346202106806	1.01352217269844	0.958446141010784	1.01352217269844	0.683029654525659	-0.292021389082961	-1.13409009800807	0.187394478615095	0.327561490075168	0.674489750196082	0.897976121359162	-0.36352034712513	-0.292021389082961	-0.721522786767949	-0.0065085569138424	0.399955641095474	0.674489750196082	0.717650238259779	0.25684646731159	0.60488448210951	1.01352217269844	-0.0169374873298715	0.436929934194168	0.674489750196082	0.663904037036938	-0.808298233997379	-0.474511589931084	1.15515238963048	-0.591696181440478	0.327561490075168	0.674489750196082	0.969661314441311
"18Oki25"	2018	"Acropora"	"aff."	"cytherea"	"Training"	3.465937347	7.989172654	0.917142844	0.308956939	7.501798	3.073707622	-0.394685362	0.612552242	0.897049774	0.730639031	1.232307598	1.65349534998499	1.82020441979695	1.83331287323461	0.327561490075168	0.817564735908478	0.36352034712513	0.16856244057645	2.02904336726628	1.87479603813422	1.85514891218981	1.76056678874717	1.67164373801575	1.82787997146209	1.35419029119403	1.87378288857998	0.474511589931084	-1.35419029119403	1.44432118724339	-0.808298233997379	-0.717650238259779	-0.259431258353211	2.46994153713351	-0.632550796424065	0.577714046248956	-0.538662545036647	-0.808298233997379	-0.808298233997379	-0.632550796424065	-1.67164373801575	0.0271269511869961	-1.67164373801575	-1.82787997146209	-0.717650238259779	-0.674489750196082	0.080820770041784	0.591696181440478	0.327561490075168	0.55405235124387	0.512775873815053	-0.808298233997379	-0.76219111878445	0.91280352825839
"18Oki26"	2018	"Acropora"	"aff."	"cytherea"	"Training"	4.432866027	7.551196546	1.343163931	0.298971179	7.129299761	2.998917268	-0.179741287	0.568331935	0.88313101	0.709379895	1.330953505	1.02355385225136	1.35599709765526	0.692031540270171	-0.36352034712513	-0.0283532001782042	0.153025230720712	1.12615310855121	1.57921674983968	1.75375817743849	1.25276373342632	1.30873677760178	0.674489750196082	1.67164373801575	-0.591696181440478	1.60290913711165	-0.327561490075168	-0.0508319147368236	1.82787997146209	-1.07185807450225	-1.20105535440021	-0.682990817707499	0.551806284538574	0.327561490075168	1.0234711074224	1.23742240277791	-1.20105535440021	-1.13409009800807	-1.07185807450225	-1.27388915415147	-0.638267005413263	-0.856191448532455	-1.13409009800807	-0.958446141010785	-1.07185807450225	-0.767679888550819	1.01352217269844	0.906134125372923	-0.686285525941325	1.20105535440021	-1.20105535440021	-1.13409009800807	0.599137015921632
"18Oki27"	2018	"Acropora"	"aff."	"cytherea"	"Training"	6.137983162	7.902923031	1.597429697	0.364801614	7.324413235	3.03807999	-0.2543011	0.582211667	0.861435206	0.708567279	1.324199401	0.00720693736039899	1.30246680076344	1.42613084455018	-0.187394478615095	0.318341143683252	0.0169374873298716	1.12373430633905	0.679606085299419	0.652424033074646	-0.237821545666201	0.302517528005289	-0.474511589931084	0.512775873815053	-1.82787997146209	0.802347888316492	1.20105535440021	0.474511589931084	1.35419029119403	-1.44432118724339	-1.27388915415147	-0.825305986475725	0.762191118784449	0.958446141010784	1.39451318692515	1.7656265813096	-1.35419029119403	-1.27388915415147	-1.13409009800807	-1.13409009800807	-0.299396839938402	0.25684646731159	-0.856191448532455	-1.27388915415147	-1.13409009800807	-0.578592707575431	1.44432118724339	1.13409009800807	0.133277960129468	1.54800280313833	-1.44432118724339	-1.27388915415147	-0.741160587645713
"18Oki28"	2018	"Acropora"	"aff."	"cytherea"	"Training"	6.341944673	7.682627107	1.494047957	0.244303527	7.19663623	3.045390436	-0.34363855	0.625320375	0.811847563	0.675139126	1.439677327	-0.422939510380366	0.450782721456066	0.893957927330562	0.906134125372923	1.55300543762981	0.906134125372923	1.94699475970355	0.392784993091737	0.305503429127875	0.150412565684121	0.393184934210616	0.153025230720712	0.399955641095474	-0.084784857149159	0.611269570801463	0.0508319147368236	-0.36352034712513	1.01352217269844	-0.856191448532455	-0.906134125372923	-0.872018933089203	0.36352034712513	-0.399955641095474	0.421864174200848	-0.183292656989307	-0.958446141010785	-0.958446141010785	-0.399955641095474	-0.856191448532455	-0.594000727632217	0.436929934194168	-0.808298233997379	-0.808298233997379	-0.856191448532455	-0.791305251114134	0.808298233997379	0.717650238259779	-0.318552976486386	0.856191448532455	-1.01352217269844	-0.906134125372923	0.151083027306454
"18Oki29"	2018	"Acropora"	"aff."	"cytherea"	"Training"	4.252666158	8.418855966	1.149567858	0.114533931	7.653028818	3.209342593	-0.588015743	0.662312285	0.907415376	0.731467135	1.358450315	1.32285013840644	1.74626520979893	1.88030558363125	0.153025230720712	0.886597106518894	1.01352217269844	2.46641376180926	0.197679182129352	0.362785919172462	1.26672253660738	1.62199172303781	0.856191448532455	1.27388915415147	-0.25684646731159	1.11272662198581	-1.35419029119403	-0.327561490075168	0.762191118784449	-1.20105535440021	-1.44432118724339	0.544860615826509	0.958446141010784	1.07185807450225	0.893464636790373	0.200627713944835	-1.27388915415147	-1.44432118724339	0.436929934194168	-1.82787997146209	0.0781204904807453	0.717650238259779	-1.35419029119403	-1.01352217269844	-1.44432118724339	0.488885984134798	1.27388915415147	-0.292021389082961	1.28812034528974	1.27388915415147	-1.27388915415147	-1.44432118724339	1.19911440161815
